This list contains all games supported by FinalBurn Neo.

724 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| nemoj		|  	| Nemo (90 11 20 Japan)					| nemo		| 1990	| Capcom	| CPS1		| 					| nmj_36a.12f| src/burn/drv/capcom/d_cps1.cpp|
| nemo		|  	| Nemo (90 11 30 etc)					| 		| 1990	| Capcom	| CPS1		| 					| nme_30a.11f| src/burn/drv/capcom/d_cps1.cpp|
| nwarra	|  	| Night Warriors - darkstalkers' revenge (950302 Asia)	| nwarr		| 1995	| Capcom	| CPS2		| 					| vpha.03b| src/burn/drv/capcom/d_cps2.cpp|
| nwarr		|  	| Night Warriors - darkstalkers' revenge (950316 Euro)	| 		| 1995	| Capcom	| CPS2		| 					| vphe.03f| src/burn/drv/capcom/d_cps2.cpp|
| nwarrb	|  	| Night Warriors - darkstalkers' revenge (950403 Brazil)| nwarr		| 1995	| Capcom	| CPS2		| 					| vphb.03d| src/burn/drv/capcom/d_cps2.cpp|
| nwarrh	|  	| Night Warriors - darkstalkers' revenge (950403 Hispanic)| nwarr		| 1995	| Capcom	| CPS2		| 					| vphh.03d| src/burn/drv/capcom/d_cps2.cpp|
| nwarrud	|  	| Night Warriors - darkstalkers' revenge (950406 USA Phoenix Edition)| nwarr	| 1995	| bootleg	| CPS2		| 					| vphud.03f| src/burn/drv/capcom/d_cps2.cpp|
| nwarru	|  	| Night Warriors - darkstalkers' revenge (950406 USA)	| nwarr		| 1995	| Capcom	| CPS2		| 					| vphu.03f| src/burn/drv/capcom/d_cps2.cpp|
| pang3r1	|  	| Pang! 3 (950511 Euro)					| pang3		| 1995	| Mitchell	| CPS1		| 					| pa3e_17.11l| src/burn/drv/capcom/d_cps1.cpp|
| pang3r1a	|  	| Pang! 3 (950511 Euro, alt)				| pang3		| 1995	| Mitchell	| CPS1		| 					| d.t.11l| src/burn/drv/capcom/d_cps1.cpp|
| pang3		|  	| Pang! 3 (950601 Euro)					| 		| 1995	| Mitchell	| CPS1		| 					| pa3e_17a.11l| src/burn/drv/capcom/d_cps1.cpp|
| pang3b	|  	| Pang! 3 (bootleg set 1, 950511 Euro)			| pang3		| 1995	| Mitchell	| CPS1		| 					| pa3w_17.11l| src/burn/drv/capcom/d_cps1.cpp|
| pang3b2	|   NW	| Pang! 3 (bootleg set 2, 950601 Euro)			| pang3		| 1995	| Mitchell	| CPS1		| 					| 16.u70| src/burn/drv/capcom/d_cps1.cpp|
| pang3b3	|  	| Pang! 3 (bootleg set 3, 950511 Euro)			| pang3		| 1995	| Mitchell	| CPS1		| 					| u11l1_17.bin| src/burn/drv/capcom/d_cps1.cpp|
| pang3b4	|  	| Pang! 3 (bootleg set 4, 950511 Euro)			| pang3		| 1995	| Mitchell	| CPS1		| 					| pa3_17bl.11l| src/burn/drv/capcom/d_cps1.cpp|
| pang3b5	|  	| Pang! 3 (bootleg set 5, 950601 Euro)			| pang3		| 1995	| Mitchell	| CPS1		| 					| 17.11l| src/burn/drv/capcom/d_cps1.cpp|
| pang3j	|  	| Pang! 3: Kaitou Tachi no Karei na Gogo (950511 Japan)	| pang3		| 1995	| Mitchell	| CPS1		| 					| pa3j_17.11l| src/burn/drv/capcom/d_cps1.cpp|
| pnickj	|  	| Pnickies (940608 Japan)				| 		| 1994	| Compile (Capco| CPS1		| 					| pnij_36.12f| src/burn/drv/capcom/d_cps1.cpp|
| pnicku	| X	| Pnickies (940608 USA)					| pnickj	| 1994	| Compile (Capco| CPS1		| 					| pnij36.bin| src/burn/drv/capcom/d_cps1.cpp|
| pfghtj	|  	| Pocket Fighter (970904 Japan)				| sgemf		| 1997	| Capcom	| CPS2		| 					| pcfj.03| src/burn/drv/capcom/d_cps2.cpp|
| pokonyan	|  	| Pokonyan (Japan 940322)				| 		| 1994	| Capcom	| CPS1		| 					| xmqq-12f.bin| src/burn/drv/capcom/d_cps1.cpp|
| pgearr1	|  	| Powered Gear - strategic variant armor equipment (940916 Japan)| armwar| 1994	| Capcom	| CPS2		| 					| pwgj.03| src/burn/drv/capcom/d_cps2.cpp|
| pgear		|  	| Powered Gear - strategic variant armor equipment (941024 Japan)| armwar| 1994	| Capcom	| CPS2		| 					| pwgj.03a| src/burn/drv/capcom/d_cps2.cpp|
| progeara	|  	| Progear (010117 Asia)					| progear	| 2001	| Capcom / Cave	| CPS2		| 					| pgaa.03| src/burn/drv/capcom/d_cps2.cpp|
| progear	|  	| Progear (010117 USA)					| 		| 2001	| Capcom / Cave	| CPS2		| 					| pgau.03| src/burn/drv/capcom/d_cps2.cpp|
| progearjd	|  	| Progear No Arashi (010117 Japan Phoenix Edition)	| progear	| 2001	| bootleg	| CPS2		| 					| pgaj_d.03| src/burn/drv/capcom/d_cps2.cpp|
| progearj	|  	| Progear No Arashi (010117 Japan)			| progear	| 2001	| Capcom / Cave	| CPS2		| 					| pgaj.03| src/burn/drv/capcom/d_cps2.cpp|
| progearjbl	|  	| Progear No Arashi (010117 Japan, decrypted set)	| progear	| 2001	| bootleg	| CPS2		| 					| pgaj_bl.03| src/burn/drv/capcom/d_cps2.cpp|
| progearud	|  	| Progear(010117 USA Phoenix Edition)			| progear	| 2001	| bootleg	| CPS2		| 					| pgau_d.03| src/burn/drv/capcom/d_cps2.cpp|
| pzloop2jr1	|  	| Puzz Loop 2 (010205 Japan)				| pzloop2	| 2001	| Mitchell, dist| CPS2		| 					| pl2j.03a| src/burn/drv/capcom/d_cps2.cpp|
| pzloop2jd	|  	| Puzz Loop 2 (010226 Japan Phoenix Edition)		| pzloop2	| 2001	| bootleg	| CPS2		| 					| pl2j_d.03a| src/burn/drv/capcom/d_cps2.cpp|
| pzloop2j	|  	| Puzz Loop 2 (010226 Japan)				| pzloop2	| 2001	| Mitchell, dist| CPS2		| 					| pl2j.03c| src/burn/drv/capcom/d_cps2.cpp|
| pzloop2	|  	| Puzz Loop 2 (010302 Euro)				| 		| 2001	| Mitchell, dist| CPS2		| 					| pl2e.03| src/burn/drv/capcom/d_cps2.cpp|
| qadjr		|  	| Quiz & Dragons (940921 Japan Resale Ver.)		| qad		| 1992	| Capcom	| CPS1		| 					| qad_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| qad		|  	| Quiz & Dragons (capcom quiz game 920701 USA)		| 		| 1992	| Capcom	| CPS1		| 					| qdu_36a.12f| src/burn/drv/capcom/d_cps1.cpp|
| qndream	|  	| Quiz Nanairo Dreams - nijiirochou no kiseki (nanairo dreams 960826 Japan)| | 1996	| Capcom	| CPS2		| 					| tqzj.03a| src/burn/drv/capcom/d_cps2.cpp|
| qtono2j	|  	| Quiz Tonosama no Yabou 2 Zenkoku-ban (tonosama 2 950123 Japan)| 	| 1995	| Capcom	| CPS1		| 					| tn2j_30.11e| src/burn/drv/capcom/d_cps1.cpp|
| redearthr1	|  	| Red Earth / War-Zard (Euro 961023)			| redearth	| 1996	| Capcom	| CPS-3		| 					| redearth_euro.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| redearth	|  	| Red Earth / War-Zard (Euro 961121)			| 		| 1996	| Capcom	| CPS-3		| 					| redearth_euro.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| ringdesta	|  	| Ring of Destruction - slammasters II (940831 Asia)	| ringdest	| 1994	| Capcom	| CPS2		| 					| smba.03a| src/burn/drv/capcom/d_cps2.cpp|
| ringdestb	|  	| Ring of Destruction - slammasters II (940902 Brazil)	| ringdest	| 1994	| Capcom	| CPS2		| 					| smbb.03b| src/burn/drv/capcom/d_cps2.cpp|
| ringdstd	|  	| Ring of Destruction - slammasters II (940902 Euro Phoenix Edition)| ringdest| 1994	| bootleg	| CPS2		| 					| smbed.03b| src/burn/drv/capcom/d_cps2.cpp|
| ringdest	|  	| Ring of Destruction - slammasters II (940902 Euro)	| 		| 1994	| Capcom	| CPS2		| 					| smbe.03b| src/burn/drv/capcom/d_cps2.cpp|
| ringdesth	|  	| Ring of Destruction - slammasters II (940902 Hispanic)| ringdest	| 1994	| Capcom	| CPS2		| 					| smbh.03b| src/burn/drv/capcom/d_cps2.cpp|
| rockmanj	|  	| Rockman - the power battle (950922 Japan)		| megaman	| 1995	| Capcom	| CPS1		| 					| rcm_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| rockman2j	|  	| Rockman 2 - the power fighters (960708 Japan)		| megaman2	| 1996	| Capcom	| CPS2		| 					| rm2j.03| src/burn/drv/capcom/d_cps2.cpp|
| rmancp2j	|  	| Rockman: The Power Battle (950922 Japan)		| megaman	| 1999	| Capcom	| CPS2		| 					| rcmj.03a| src/burn/drv/capcom/d_cps2.cpp|
| wofa		|  	| Sangokushi II (921005 Asia)				| wof		| 1992	| Capcom	| CPS1 / QSound	| 					| tk2a_23c.8f| src/burn/drv/capcom/d_cps1.cpp|
| wofabl	|  	| Sangokushi II (bootleg)				| wof		| 1992	| hack		| CPS1		| 					| 5.prg.040| src/burn/drv/capcom/d_cps1.cpp|
| wofah		|  	| Sangokushi II (hack set 1, 921005 Asia)		| wof		| 1992	| hack		| CPS1 / QSound	| 					| htk2a_23b.rom| src/burn/drv/capcom/d_cps1.cpp|
| wofaha	|  	| Sangokushi II (hack set 2, 921005 Asia)		| wof		| 1992	| hack		| CPS1 / QSound	| 					| htk2ah_23b.rom| src/burn/drv/capcom/d_cps1.cpp|
| wofahb	|  	| Sangokushi II (hack set 3, 921005 Asia)		| wof		| 1992	| hack		| CPS1 / QSound	| 					| tk2ah_23b.rom| src/burn/drv/capcom/d_cps1.cpp|
| wofhfh	|  	| Sangokushi II: Huo Fenghuang (Chinese bootleg, 921005 Asia)| wof		| 1992	| bootleg	| CPS1		| 					| 23| src/burn/drv/capcom/d_cps1.cpp|
| wof3js	|  	| Sangokushi II: San Jian Sheng (Chinese bootleg set 1, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| 					| 3js_23.rom| src/burn/drv/capcom/d_cps1.cpp|
| wof3jsa	|  	| Sangokushi II: San Jian Sheng (Chinese bootleg set 2, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| 					| cx2.040| src/burn/drv/capcom/d_cps1.cpp|
| wof3sj	|  	| Sangokushi II: San Sheng Jian (Chinese bootleg set 1, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| 					| k6b.040| src/burn/drv/capcom/d_cps1.cpp|
| wof3sja	|  	| Sangokushi II: San Sheng Jian (Chinese bootleg set 2, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| 					| 3js.800| src/burn/drv/capcom/d_cps1.cpp|
| wofh		|  	| Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 1, 921005 Asia)| wof| 1992	| bootleg	| CPS1		| 					| sgyx.800| src/burn/drv/capcom/d_cps1.cpp|
| wofha		|  	| Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 2, 921005 Asia)| wof| 1992	| bootleg	| CPS1		| 					| fg-c.040| src/burn/drv/capcom/d_cps1.cpp|
| sgyxz		|  	| Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 3, 921005 Asia)| wof| 1992	| bootleg	| CPS1		| 					| sgyxz_prg2.bin| src/burn/drv/capcom/d_cps1.cpp|
| wofsj		|  	| Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 1, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| Imperfect Graphics			| c-c47b.040| src/burn/drv/capcom/d_cps1.cpp|
| wofsja	|  	| Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 2, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| Imperfect Graphics			| one.800| src/burn/drv/capcom/d_cps1.cpp|
| wofsjb	|  	| Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 3, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| No sound				| c-d140.040| src/burn/drv/capcom/d_cps1.cpp|
| wofsjc	|  	| Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 4, 921005 Asia)| wof	| 1992	| bootleg	| CPS1		| Imperfect graphics			| 2223.bin| src/burn/drv/capcom/d_cps1.cpp|
| wofchdx	|  	| Sangokushi III Gaiden: Kakou-On's Revenge DX (hack)	| wofch		| 2018	| Hack		| CPS Changer	| 					| tk2(ch)dx_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| slampic	|  	| Saturday Night Slam Masters (bootleg with PIC16C57, set 1, 930713 etc)| slammast| 1993| bootleg	| CPS1		| No Sound				| 5.bin| src/burn/drv/capcom/d_cps1.cpp|
| slampic2	|   NW	| Saturday Night Slam Masters (bootleg with PIC16C57, set 2, 930713 etc)| slammast| 1993| bootleg	| CPS1		| No Sound				| 4.bin| src/burn/drv/capcom/d_cps1.cpp|
| slammasa	| X	| Saturday Night Slam Masters (Slam Masters 930301 Asia)| slammast	| 1993	| Capcom	| CPS1		| 					| mba_23e.rom| src/burn/drv/capcom/d_cps1.cpp|
| slammash	| X	| Saturday Night Slam Masters (Slam Masters 930713 Hispanic)| slammast	| 1993	| Capcom	| CPS1		| 					| mbh_23e.rom| src/burn/drv/capcom/d_cps1.cpp|
| slammastu	|  	| Saturday Night Slam Masters (slam masters 930713 USA)	| slammast	| 1993	| Capcom	| CPS1		| 					| mbu_23e.8f| src/burn/drv/capcom/d_cps1.cpp|
| slammast	|  	| Saturday Night Slam Masters (Slam Masters 930713 World)| 		| 1993	| Capcom	| CPS1		| 					| mbe_23e.8f| src/burn/drv/capcom/d_cps1.cpp|
| mercsj	|  	| Senjo no Ookami II (Ookami 2 900302 Japan)		| mercs		| 1990	| Capcom	| CPS1		| 					| so2_36.12f| src/burn/drv/capcom/d_cps1.cpp|
| sfach		| X	| Street Fighter Alpha (CPS Changer, 950727 Publicity US)| sfzch		| 1995	| Capcom	| CPS Changer	| 					| sfach23| src/burn/drv/capcom/d_cps1.cpp|
| sfar3		|  	| Street Fighter Alpha - warriors' dreams (950605 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					| sfze.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfar2		|  	| Street Fighter Alpha - warriors' dreams (950627 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					| sfze.03b| src/burn/drv/capcom/d_cps2.cpp|
| sfau		|  	| Street Fighter Alpha - warriors' dreams (950627 USA)	| sfa		| 1995	| Capcom	| CPS2		| 					| sfzu.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfar1		|  	| Street Fighter Alpha - warriors' dreams (950718 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					| sfze.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfad		|  	| Street Fighter Alpha - warriors' dreams (950727 Euro Phoenix Edition)| sfa	| 1995	| bootleg	| CPS2		| 					| sfzed.03d| src/burn/drv/capcom/d_cps2.cpp|
| sfa		|  	| Street Fighter Alpha - warriors' dreams (950727 Euro)	| 		| 1995	| Capcom	| CPS2		| 					| sfze.03d| src/burn/drv/capcom/d_cps2.cpp|
| sfaud		|  	| Street Fighter Alpha - warriors' dreams (950727 USA Phoenix Edition)| sfa	| 1995	| bootleg	| CPS2		| 					| sfzud.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfa2		|  	| Street Fighter Alpha 2 (960229 Euro)			| 		| 1996	| Capcom	| CPS2		| 					| sz2e.03| src/burn/drv/capcom/d_cps2.cpp|
| sfa2ur1	|  	| Street Fighter Alpha 2 (960306 USA)			| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2u.03| src/burn/drv/capcom/d_cps2.cpp|
| sfa2u		|  	| Street Fighter Alpha 2 (960430 USA)			| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2u.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfa2uhc	|  	| Street Fighter Alpha 2 - Unlock Hidden Characters (Hack By Yumeji)| sfa2	| 2009	| Hack		| CPS2		| 					| sz2uhc.03| src/burn/drv/capcom/d_cps2.cpp|
| sfa3us	|  	| Street Fighter Alpha 3 (980616 USA, SAMPLE Version)	| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3-usam_03.6a| src/burn/drv/capcom/d_cps2.cpp|
| sfa3b		|  	| Street Fighter Alpha 3 (980629 Brazil)		| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3b.03| src/burn/drv/capcom/d_cps2.cpp|
| sfa3hr1	|  	| Street Fighter Alpha 3 (980629 Hispanic)		| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3h.03| src/burn/drv/capcom/d_cps2.cpp|
| sfa3ur1	|  	| Street Fighter Alpha 3 (980629 USA)			| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3u.03| src/burn/drv/capcom/d_cps2.cpp|
| sfa3		|  	| Street Fighter Alpha 3 (980904 Euro)			| 		| 1998	| Capcom	| CPS2		| 					| sz3e.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfa3h		|  	| Street Fighter Alpha 3 (980904 Hispanic)		| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3h.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfa3ud	|  	| Street Fighter Alpha 3 (980904 USA Phoenix Edition)	| sfa3		| 1998	| bootleg	| CPS2		| 					| sz3ud.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfa3u		|  	| Street Fighter Alpha 3 (980904 USA)			| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3u.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfa3xl	|  	| Street Fighter Alpha 3 - Xiang Long Edition (Hack by pipi899, Ver.2009-05-10)| sfa3| 2009	| Hack		| CPS2		| 					| sz3e-xl.03c| src/burn/drv/capcom/d_cps2.cpp|
| sf2amf	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 1, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| 5.amf| src/burn/drv/capcom/d_cps1.cpp|
| sf2amf2	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 2, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| m5m27c401.u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2amf3	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 3, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| u222-2i| src/burn/drv/capcom/d_cps1.cpp|
| sf2amf4	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 4, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| sfu9-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2amf5	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 5, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| stf2th-7.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2amf6	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 6, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| t-2.u52| src/burn/drv/capcom/d_cps1.cpp|
| sf2amf7	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 7, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| 2.u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2amf8	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 8, 920313 etc)| sf2ce| 1992| bootleg	| CPS1		| 					| u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2em		|  	| Street Fighter II - The World Warrior (910129 World)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2e_30.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ea		|  	| Street Fighter II - The World Warrior (910204 World)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2e_30a.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2en		|  	| Street Fighter II - The World Warrior (910204 World, conversion)| sf2	| 1991	| Capcom	| CPS1		| 					| epr-b-05.12f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ua		|  	| Street Fighter II - The World Warrior (910206 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30a.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ja		|  	| Street Fighter II - The World Warrior (910214 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2j_30a.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ub		|  	| Street Fighter II - The World Warrior (910214 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30b.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2eb		|  	| Street Fighter II - The World Warrior (910214 World)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2e_30b.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ue		|  	| Street Fighter II - The World Warrior (910228 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30e.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ee		|  	| Street Fighter II - The World Warrior (910228 World)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2e_30e.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2jc		|  	| Street Fighter II - The World Warrior (910306 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2j_30c.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2uc		|  	| Street Fighter II - The World Warrior (910306 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30c.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ud		|  	| Street Fighter II - The World Warrior (910318 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30d.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ed		|  	| Street Fighter II - The World Warrior (910318 World)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2e_30d.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2jf		|  	| Street Fighter II - The World Warrior (910411 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2j_30f.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2uf		|  	| Street Fighter II - The World Warrior (910411 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30f.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ef		|  	| Street Fighter II - The World Warrior (910411 World)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2e_30f.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2jh		|  	| Street Fighter II - The World Warrior (910522 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2j_30h.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ug		|  	| Street Fighter II - The World Warrior (910522 USA, rev G)| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30g.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2uh		|  	| Street Fighter II - The World Warrior (910522 USA, rev H)| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30h.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ui		|  	| Street Fighter II - The World Warrior (910522 USA, rev I)| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30i.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2		|  	| Street Fighter II - The World Warrior (910522 World)	| 		| 1991	| Capcom	| CPS1		| 					| sf2e_30g.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2uk		|  	| Street Fighter II - The World Warrior (911101 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf2u_30k.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2j		|  	| Street Fighter II - The World Warrior (911210 Japan, CPS-B-13)| sf2	| 1991	| Capcom	| CPS1		| 					| sf2j30.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2j17	|  	| Street Fighter II - The World Warrior (911210 Japan, CPS-B-17)| sf2	| 1991	| Capcom	| CPS1		| 					| sf2_30l.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2jla	|  	| Street Fighter II - The World Warrior (911210 Japan, rev L)| sf2		| 1991	| Capcom	| CPS1		| 					| sf-2_30l.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2jl		|  	| Street Fighter II - The World Warrior (920312 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf-2_30l.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2um		|  	| Street Fighter II - The World Warrior (920312 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					| sf-2u_30m.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2rules	|  	| Street Fighter II - The World Warrior (bootleg with rules screen, 910214 etc)| sf2| 1991	| Capcom	| CPS1		| 					| prh2.u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2b		|  	| Street Fighter II - The World Warrior (bootleg, 910214 etc, set 1  (with YM2151 + 2xMSM5205))| sf2| 1992| bootleg| CPS1		| row scroll issues			| pf1-2-sg076.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2b2		|  	| Street Fighter II - The World Warrior (bootleg, 910214 etc, set 2)| sf2	| 1992	| bootleg	| CPS1		| 					| 2.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2b3		|  	| Street Fighter II - The World Warrior (bootleg, 910214 etc, set 3)| sf2	| 1991	| Capcom	| CPS1		| 					| sf2e_30b.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2b4		|  	| Street Fighter II - The World Warrior (bootleg, 910214 etc, set 4)| sf2	| 1991	| Capcom	| CPS1		| 					| sf2e_30b.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2qp2	|  	| Street Fighter II - The World Warrior (Quicken bootleg, 910522 USA)| sf2	| 1991	| bootleg	| CPS1		| 					| qkn.33| src/burn/drv/capcom/d_cps1.cpp|
| sf2qp1	|  	| Street Fighter II - The World Warrior (Quicken Pt-I bootleg, 910214 USA)| sf2| 1991	| bootleg	| CPS1		| 					| stfii-qkn-cps-17.33| src/burn/drv/capcom/d_cps1.cpp|
| sf2rk		|  	| Street Fighter II - The World Warrior (RK bootleg, 910214 etc)| sf2	| 1991	| Capcom	| CPS1		| 					| w6.u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2stt	|  	| Street Fighter II - The World Warrior (STT, TAB Austria bootleg, 910214 etc)| sf2| 1992	| bootleg	| CPS1		| 					| prg part 1.stt| src/burn/drv/capcom/d_cps1.cpp|
| sf2ebbl2	|  	| Street Fighter II - The World Warrior (TAB Austria bootleg set 2, 910214 etc)| sf2| 1992	| bootleg	| CPS1		| 					| 27c020.7| src/burn/drv/capcom/d_cps1.cpp|
| sf2ebbl3	|  	| Street Fighter II - The World Warrior (TAB Austria bootleg set 3, 910214 etc)| sf2| 1992	| bootleg	| CPS1		| 					| ce91e-b.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2ebbl	|  	| Street Fighter II - The World Warrior (TAB Austria bootleg, 910214 etc)| sf2| 1992	| bootleg	| CPS1		| 					| 12.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2thndr	|  	| Street Fighter II - The World Warrior (Thunder Edition bootleg, 910214 etc, set 1)| sf2| 1991| bootleg	| CPS1		| 					| 17_30.11e| src/burn/drv/capcom/d_cps1.cpp|
| sf2thndr2	|  	| Street Fighter II - The World Warrior (Thunder Edition bootleg, 910214 etc, set 2)| sf2| 1991| bootleg	| CPS1		| 					| 31.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2ly		|  	| Street Fighter II - The World Warrior (with bosses like Champion Edition, 910522 Japan, CPS-B-11)| sf2| 1991| Capcom| CPS1	| 					| 23| src/burn/drv/capcom/d_cps1.cpp|
| sf2mix	|  	| Street Fighter II Mix (v0.99a)			| sf2ce		| 2020	| Hack		| CPS1		| 					| smxe_23b.8f| src/burn/drv/capcom/d_cps1.cpp|
